Timestamp,BuyOrderID,SellOrderID,Symbol,Price,Quantity
88035466401363,3977,5178,MSFT,131.22,100
88035466402584,5179,580,MSFT,122.51,100
88035466403442,4461,5180,MSFT,131.08,100
88035466404091,5181,576,MSFT,122.51,100
88035466404954,4465,5182,MSFT,131.01,100
88035466406067,5183,540,MSFT,122.52,100
88035466406737,4357,5184,MSFT,130.83,100
88035466407356,5185,538,MSFT,122.54,100
88035466408155,4121,5186,MSFT,130.86,100
88035466408779,5187,674,MSFT,122.54,100
88035466409676,4139,5188,MSFT,130.77,100
88035466410321,5189,532,MSFT,122.54,100
88035466410982,4455,5190,MSFT,130.69,100
88035466411889,5191,666,MSFT,122.54,100
88035466412596,4119,5192,MSFT,130.84,100
88035466413250,5193,554,MSFT,122.55,100
88035466413939,3979,5194,MSFT,130.85,100
88035466414649,5195,578,MSFT,122.57,100
88035466415376,4387,5196,MSFT,130.99,100
88035466416222,5197,648,MSFT,122.57,100
88035466416969,3985,5198,MSFT,131.34,100
88035466417784,5199,704,MSFT,122.59,100
88035466419216,4353,5200,MSFT,130.86,100
88035466419917,5201,460,MSFT,122.59,100
88035466420586,4395,5202,MSFT,131.28,100
88035466421239,5203,524,MSFT,122.63,100
88035466422122,4097,5204,MSFT,131.29,100
88035466422768,5205,574,MSFT,122.65,100
88035466423470,3967,5206,MSFT,131.19,100
88035466424132,5207,700,MSFT,122.66,100
88035466425230,4001,5208,MSFT,131.05,100
88035466425830,5209,642,MSFT,122.68,100
88035466426500,4411,5210,MSFT,131.55,100
88035466427582,5211,646,MSFT,122.70,100
88035466428309,4149,5212,MSFT,132.34,100
88035466428914,5213,522,MSFT,122.72,100
88035466429867,4393,5214,MSFT,132.93,100
88035466430608,5215,550,MSFT,122.75,100
88035466431311,4459,5216,MSFT,133.36,100
88035466431934,5217,570,MSFT,122.75,100
88035466433187,4123,5218,MSFT,133.69,100
88035466433961,5219,548,MSFT,122.79,100
88035466436156,5221,526,MSFT,122.79,100
88035466437028,3975,5222,MSFT,133.76,100
88035466437974,5223,664,MSFT,122.80,100
88035466439508,5225,650,MSFT,122.81,100
88035466440690,3983,5226,MSFT,133.63,100
88035466441880,5227,440,MSFT,122.87,100
88035466442723,4391,5228,MSFT,133.67,100
88035466443420,5229,658,MSFT,122.88,100
88035466445285,5231,652,MSFT,122.89,100
88035466447056,5233,552,MSFT,122.92,100
88035466448441,5235,702,MSFT,122.94,100
88035466449660,4421,5236,MSFT,133.61,100
88035466450406,5237,572,MSFT,122.95,100
88035466451750,5239,452,MSFT,122.98,100
88035466452481,3957,5240,MSFT,133.61,100
88035466453562,5241,660,MSFT,122.98,100
88035466454348,4117,5242,MSFT,133.63,100
88035466455003,5243,458,MSFT,122.99,100
88035466456409,5245,644,MSFT,123.02,100
88035466457732,5247,450,MSFT,123.05,100
88035466458649,4471,5248,MSFT,133.30,100
88035466459322,5249,706,MSFT,123.06,100
88035466460524,3973,5250,MSFT,133.36,100
88035466461332,5251,454,MSFT,123.11,100
88035466462136,4219,5252,MSFT,132.96,100
88035466462795,5253,654,MSFT,123.13,100
88035466463471,4457,5254,MSFT,133.40,100
88035466464269,5255,662,MSFT,123.14,100
88035466465237,3965,5256,MSFT,133.41,100
88035466465921,5257,438,MSFT,123.18,100
88035466467364,5259,434,MSFT,123.23,100
88035466468621,5261,448,MSFT,123.23,100
88035466470070,5263,446,MSFT,123.27,100
88035466471711,5265,656,MSFT,123.30,100
88035466473303,5267,708,MSFT,123.32,100
88035466475121,5269,428,MSFT,123.34,100
88035466476358,5271,442,MSFT,123.34,100
88035466477710,5273,456,MSFT,123.39,100
88035466479662,5275,430,MSFT,123.40,100
88035466480965,5277,710,MSFT,123.48,100
88035466482286,5279,436,MSFT,123.48,100
88035466483494,5281,716,MSFT,123.59,100
88035466484971,5283,712,MSFT,123.63,100
88035466486398,5285,426,MSFT,123.63,100
88035466487601,5287,444,MSFT,123.65,100
88035466489531,5289,728,MSFT,123.66,100
88035466491045,5291,432,MSFT,123.69,100
88035466492380,5293,718,MSFT,123.78,100
88035466493860,5295,724,MSFT,123.80,100
88035466495396,5297,330,MSFT,123.82,100
88035466496818,5299,726,MSFT,123.87,100
88035466498167,5301,722,MSFT,123.88,100
88035466499396,5303,730,MSFT,123.93,100
88035466500709,5305,714,MSFT,123.95,100
88035466502007,5307,420,MSFT,123.96,100
88035466503430,5309,732,MSFT,124.02,100
88035466504699,5311,424,MSFT,124.05,100
88035466506159,5313,720,MSFT,124.07,100
88035466507541,5315,332,MSFT,124.10,100
88035466509233,5317,4920,MSFT,124.20,100
88035466510573,5319,328,MSFT,124.21,100
88035466512104,5321,324,MSFT,124.25,100
88035466512819,3963,5322,MSFT,133.58,100
88035466513822,5323,1688,MSFT,124.26,100
88035466515430,5325,4924,MSFT,124.27,100
88035466516989,5327,422,MSFT,124.29,100
88035466518786,5329,1684,MSFT,124.30,100
88035466520190,5331,1686,MSFT,124.31,100
88035466521526,5333,4918,MSFT,124.31,100
88035466522828,5335,272,MSFT,124.32,100
88035466524377,5337,418,MSFT,124.32,100
88035466526196,5339,4946,MSFT,124.33,100
88035466527503,5341,734,MSFT,124.33,100
88035466529135,5343,270,MSFT,124.41,100
88035466530434,5345,334,MSFT,124.41,100
88035466532146,5347,4978,MSFT,124.42,100
88035466534815,5349,4926,MSFT,124.44,100
88035466536159,5351,336,MSFT,124.45,100
88035466537631,5353,4950,MSFT,124.45,100
88035466539030,5355,274,MSFT,124.47,100
88035466560545,5357,322,MSFT,124.48,100
88035466561982,5359,318,MSFT,124.50,100
88035466563403,5361,326,MSFT,124.53,100
88035466564608,5363,4940,MSFT,124.54,100
88035466565972,5365,4944,MSFT,124.57,100
88035466567244,5367,4914,MSFT,124.58,100
88035466568613,5369,4916,MSFT,124.58,100
88035466569842,5371,748,MSFT,124.60,100
88035466571153,5373,320,MSFT,124.60,100
88035466572402,5375,266,MSFT,124.63,100
88035466577775,5377,276,MSFT,124.64,100
88035466578991,5379,736,MSFT,124.64,100
88035466580315,5381,4922,MSFT,124.65,100
88035466581518,5383,340,MSFT,124.65,100
88035466582712,5385,1710,MSFT,124.68,100
88035466583992,5387,4976,MSFT,124.68,100
88035466585320,5389,416,MSFT,124.69,100
88035466586564,5391,4980,MSFT,124.69,100
88035466608322,5393,1690,MSFT,124.72,100
88035466609653,5395,746,MSFT,124.72,100
88035466610984,5397,1682,MSFT,124.72,100
88035466617556,5399,750,MSFT,124.73,100
88035466618828,5401,262,MSFT,124.74,100
88035466620166,5403,268,MSFT,124.75,100
88035466621307,5405,278,MSFT,124.75,100
88035466622761,5407,4928,MSFT,124.75,100
88035466623945,5409,4948,MSFT,124.77,100
88035466625146,5411,744,MSFT,124.78,100
88035466626717,5413,4974,MSFT,124.78,100
88035466627928,5415,1654,MSFT,124.81,100
88035466629259,5417,4890,MSFT,124.82,100
88035466632958,5419,338,MSFT,124.85,100
88035466634204,5421,4972,MSFT,124.86,100
88035466635452,5423,264,MSFT,124.86,100
88035466636715,5425,412,MSFT,124.87,100
88035466637877,5427,738,MSFT,124.87,100
88035466639352,5429,4912,MSFT,124.90,100
88035466640521,5431,4952,MSFT,124.91,100
88035466641850,5433,1626,MSFT,124.93,100
88035466643296,5435,316,MSFT,124.93,100
88035466644497,5437,4982,MSFT,124.93,100
88035466648206,5439,414,MSFT,124.94,100
88035466649479,5441,292,MSFT,124.94,100
88035466650710,5443,1692,MSFT,124.95,100
88035466651941,5445,4968,MSFT,124.97,100
88035466653769,5447,1678,MSFT,124.98,100
88035466655010,5449,410,MSFT,124.98,100
88035466656340,5451,4942,MSFT,124.99,100
88035466657742,5453,342,MSFT,125.01,100
88035466659187,5455,4892,MSFT,125.01,100
88035466660442,5457,408,MSFT,125.02,100
88035466663738,5459,1708,MSFT,125.02,100
88035466665111,5461,4938,MSFT,125.03,100
88035466666329,5463,4930,MSFT,125.03,100
88035466667561,5465,1630,MSFT,125.04,100
88035466668753,5467,4990,MSFT,125.04,100
88035466670023,5469,280,MSFT,125.05,100
88035466671227,5471,1694,MSFT,125.07,100
88035466672449,5473,1712,MSFT,125.07,100
88035466673664,5475,1680,MSFT,125.08,100
88035466674853,5477,742,MSFT,125.08,100
88035466679167,5479,4970,MSFT,125.09,100
88035466680394,5481,4954,MSFT,125.10,100
88035466681662,5483,4910,MSFT,125.12,100
88035466683145,5485,260,MSFT,125.12,100
88035466685293,5487,1724,MSFT,125.13,100
88035466686647,5489,1656,MSFT,125.13,100
88035466688163,5491,294,MSFT,125.16,100
88035466689353,5493,4886,MSFT,125.17,100
88035466690702,5495,1676,MSFT,125.18,100
88035466692004,5497,740,MSFT,125.18,100
88035466697264,5499,1640,MSFT,125.18,100
88035466698636,5501,4894,MSFT,125.18,100
88035466699921,5503,290,MSFT,125.18,100
88035466701234,5505,1628,MSFT,125.18,100
88035466702559,5507,4888,MSFT,125.19,100
88035466703763,5509,1636,MSFT,125.20,100
88035466705064,5511,4992,MSFT,125.20,100
88035466706324,5513,1674,MSFT,125.20,100
88035466707955,5515,1624,MSFT,125.20,100
88035466709239,5517,286,MSFT,125.21,100
88035466713148,5519,752,MSFT,125.21,100
88035466713969,4413,5520,MSFT,133.52,100
88035466715038,5521,1620,MSFT,125.22,100
88035466716241,3961,5522,MSFT,133.49,100
88035466717152,5523,1646,MSFT,125.23,100
88035466717965,4143,5524,MSFT,133.32,100
88035466718684,5525,4884,MSFT,125.23,100
88035466719398,4141,5526,MSFT,133.06,100
88035466720067,5527,4962,MSFT,125.23,100
88035466720868,3999,5528,MSFT,133.11,100
88035466721730,5529,366,MSFT,125.24,100
88035466722446,4467,5530,MSFT,132.93,100
88035466723217,5531,4896,MSFT,125.24,100
88035466724071,3981,5532,MSFT,132.85,100
88035466724769,5533,4986,MSFT,125.25,100
88035466725674,3993,5534,MSFT,131.97,100
88035466726410,5535,1704,MSFT,125.26,100
88035466727160,4345,5536,MSFT,132.42,100
88035466728418,5537,4958,MSFT,125.26,100
88035466729233,4147,5538,MSFT,131.95,100
88035466730034,5539,282,MSFT,125.26,100
88035466730821,4389,5540,MSFT,131.58,100
88035466731762,5541,3188,MSFT,125.27,100
88035466733753,3959,5542,MSFT,131.95,100
88035466734457,5543,1652,MSFT,125.28,100
88035466735184,4423,5544,MSFT,131.44,100
88035466752897,5545,314,MSFT,125.29,100
88035466753615,4469,5546,MSFT,131.49,100
88035466754258,5547,1648,MSFT,125.29,100
88035466754967,4445,5548,MSFT,130.58,100
88035466755669,5549,1706,MSFT,125.32,100
88035466756476,4463,5550,MSFT,130.45,100
88035466757136,5551,298,MSFT,125.34,100
88035466757799,4109,5552,MSFT,130.81,100
88035466758487,5553,1672,MSFT,125.34,100
88035466759283,4347,5554,MSFT,130.72,100
88035466760073,5555,4984,MSFT,125.35,100
88035466760845,3951,5556,MSFT,130.69,100
88035466761563,5557,1718,MSFT,125.35,100
88035466762350,3971,5558,MSFT,130.93,100
88035466763157,5559,4960,MSFT,125.36,100
88035466763915,3969,5560,MSFT,131.24,100
88035466764592,5561,358,MSFT,125.36,100
88035466765339,3987,5562,MSFT,131.52,100
88035466766126,5563,1714,MSFT,125.37,100
88035466766807,4351,5564,MSFT,131.30,100
88035466767579,5565,1726,MSFT,125.37,100
88035466768398,4453,5566,MSFT,131.42,100
88035466769052,5567,754,MSFT,125.37,100
88035466769820,4339,5568,MSFT,131.57,100
88035466770668,5569,4908,MSFT,125.37,100
88035466771506,4217,5570,MSFT,131.16,100
88035466774015,5571,344,MSFT,125.37,100
88035466774749,4151,5572,MSFT,131.32,100
88035466775442,5573,1622,MSFT,125.39,100
88035466776174,4115,5574,MSFT,131.73,100
88035466776849,5575,406,MSFT,125.39,100
88035466777637,4113,5576,MSFT,131.32,100
88035466778296,5577,1702,MSFT,125.40,100
88035466779133,4099,5578,MSFT,131.88,100
88035466780026,5579,4902,MSFT,125.40,100
88035466780691,3955,5580,MSFT,132.76,100
88035466781384,5581,1696,MSFT,125.41,100
88035466782113,4449,5582,MSFT,132.95,100
88035466782758,5583,1634,MSFT,125.43,100
88035466783444,4145,5584,MSFT,132.54,100
88035466784129,5585,4964,MSFT,125.43,100
88035466784820,4451,5586,MSFT,132.13,100
88035466785470,5587,1642,MSFT,125.44,100
88035466786124,4419,5588,MSFT,132.48,100
88035466786864,5589,1700,MSFT,125.44,100
88035466788389,5591,4966,MSFT,125.45,100
88035466789686,5593,4956,MSFT,125.45,100
88035466792787,5595,4932,MSFT,125.45,100
88035466793554,4473,5596,MSFT,133.28,100
88035466794331,5597,1716,MSFT,125.47,100
88035466795825,5599,374,MSFT,125.48,100
88035466797088,5601,4936,MSFT,125.49,100
88035466798426,5603,3756,MSFT,125.49,100
88035466799695,5605,400,MSFT,125.49,100
88035466800870,5607,1632,MSFT,125.49,100
88035466802156,5609,4988,MSFT,125.50,100
88035466803563,5611,1638,MSFT,125.50,100
88035466804735,5613,1720,MSFT,125.51,100
88035466807754,5615,346,MSFT,125.52,100
88035466809041,5617,236,MSFT,125.52,100
88035466810290,5619,3190,MSFT,125.52,100
88035466811477,5621,4898,MSFT,125.53,100
88035466812630,5623,364,MSFT,125.53,100
88035466813884,5625,1722,MSFT,125.53,100
88035466815082,5627,232,MSFT,125.53,100
88035466816269,5629,348,MSFT,125.54,100
88035466817532,5631,4934,MSFT,125.54,100
88035466818734,5633,1670,MSFT,125.54,100
88035466821538,5635,402,MSFT,125.55,100
88035466822753,5637,296,MSFT,125.55,100
88035466823912,5639,4906,MSFT,125.56,100
88035466825208,5641,3752,MSFT,125.56,100
88035466826570,5643,356,MSFT,125.56,100
88035466827727,5645,3754,MSFT,125.56,100
88035466829057,5647,288,MSFT,125.56,100
88035466830259,5649,230,MSFT,125.57,100
88035466831390,5651,1616,MSFT,125.58,100
88035466832558,5653,1618,MSFT,125.59,100
88035466835770,5655,376,MSFT,125.60,100
88035466836983,5657,1658,MSFT,125.61,100
88035466837676,4415,5658,MSFT,132.92,100
88035466838569,5659,258,MSFT,125.61,100
88035466839458,4221,5660,MSFT,132.43,100
88035466840139,5661,1644,MSFT,125.61,100
88035466840801,4111,5662,MSFT,132.79,100
88035466841537,5663,3196,MSFT,125.61,100
88035466842220,4447,5664,MSFT,132.82,100
88035466842886,5665,284,MSFT,125.61,100
88035466843571,4349,5666,MSFT,132.90,100
88035466844327,5667,378,MSFT,125.62,100
88035466845577,5669,352,MSFT,125.64,100
88035466846853,5671,1728,MSFT,125.64,100
88035466847769,3991,5672,MSFT,132.59,100
88035466848540,5673,4882,MSFT,125.65,100
88035466849260,4171,5674,MSFT,131.85,100
88035466849957,5675,3192,MSFT,125.65,100
88035466850744,4215,5676,MSFT,131.01,100
88035466851579,5677,4994,MSFT,125.66,100
88035466854312,4343,5678,MSFT,130.66,100
88035466855053,5679,360,MSFT,125.66,100
88035466855917,3935,5680,MSFT,130.66,100
88035466856690,5681,300,MSFT,125.67,100
88035466857483,4341,5682,MSFT,130.87,100
88035466858341,5683,310,MSFT,125.67,100
88035466858974,3953,5684,MSFT,130.46,100
88035466859721,5685,380,MSFT,125.67,100
88035466860625,4337,5686,MSFT,130.69,100
88035466861367,5687,1732,MSFT,125.68,100
88035466862127,4107,5688,MSFT,130.45,100
88035466862845,5689,312,MSFT,125.68,100
88035466863548,4103,5690,MSFT,130.34,100
88035466864260,5691,756,MSFT,125.68,100
88035466864987,4101,5692,MSFT,130.34,100
88035466866045,5693,390,MSFT,125.68,100
88035466866785,4105,5694,MSFT,130.01,100
88035466867432,5695,3186,MSFT,125.70,100
88035466868235,4475,5696,MSFT,129.91,100
88035466869072,5697,362,MSFT,125.70,100
88035466869943,4543,5698,MSFT,129.78,100
88035466870728,5699,392,MSFT,125.70,100
88035466871554,3949,5700,MSFT,129.62,100
88035466872376,5701,3200,MSFT,125.71,100
88035466873281,3939,5702,MSFT,129.85,100
88035466874147,5703,1734,MSFT,125.71,100
88035466875095,1039,5704,MSFT,129.63,100
88035466878594,5705,306,MSFT,125.73,100
88035466879457,3989,5706,MSFT,130.49,100
88035466880190,5707,1650,MSFT,125.73,100
88035466881247,4417,5708,MSFT,130.52,100
88035466882188,5709,368,MSFT,125.73,100
88035466882878,4153,5710,MSFT,130.27,100
88035466883568,5711,396,MSFT,125.73,100
88035466884323,4175,5712,MSFT,131.14,100
88035466885134,5713,4998,MSFT,125.74,100
88035466885958,4169,5714,MSFT,131.52,100
88035466886645,5715,350,MSFT,125.76,100
88035466887598,4177,5716,MSFT,131.62,100
88035466888577,5717,3758,MSFT,125.76,100
88035466889248,4545,5718,MSFT,131.20,100
88035466889977,5719,5000,MSFT,125.77,100
88035466890741,4155,5720,MSFT,131.41,100
88035466891476,5721,394,MSFT,125.77,100
88035466892715,1037,5722,MSFT,131.43,100
88035466893403,5723,372,MSFT,125.78,100
88035466894412,4173,5724,MSFT,131.02,100
88035466895214,5725,3178,MSFT,125.78,100
88035466896146,4549,5726,MSFT,130.81,100
88035466896973,5727,304,MSFT,125.78,100
88035466897627,4223,5728,MSFT,131.29,100
88035466898291,5729,354,MSFT,125.81,100
88035466899249,4213,5730,MSFT,131.47,100
88035466900070,5731,1698,MSFT,125.81,100
88035466906654,2221,5732,MSFT,131.72,100
88035466907676,5733,404,MSFT,125.81,100
88035466908314,4477,5734,MSFT,130.92,100
88035466909173,5735,1604,MSFT,125.82,100
88035466910651,3937,5736,MSFT,130.94,100
88035466911528,5737,3194,MSFT,125.82,100
88035466912393,3933,5738,MSFT,131.52,100
88035466913334,5739,3750,MSFT,125.82,100
88035466914518,4229,5740,MSFT,132.27,100
88035466915440,5741,398,MSFT,125.83,100
88035466916584,4489,5742,MSFT,132.44,100
88035466917642,5743,228,MSFT,125.84,100
88035466919360,4481,5744,MSFT,132.16,100
88035466920433,5745,3198,MSFT,125.84,100
88035466921740,4231,5746,MSFT,132.25,100
88035466922864,5747,4996,MSFT,125.86,100
88035466923913,4335,5748,MSFT,132.47,100
88035466926526,5749,4900,MSFT,125.86,100
88035466927676,4487,5750,MSFT,132.50,100
88035466929012,5751,3746,MSFT,125.87,100
88035466930107,2219,5752,MSFT,132.08,100
88035466931415,5753,4904,MSFT,125.88,100
88035466985010,1041,5754,MSFT,131.92,100
88035466986856,5755,1662,MSFT,125.89,100
88035466988139,4179,5756,MSFT,132.28,100
88035466989901,5757,3206,MSFT,125.93,100
88035466996920,3947,5758,MSFT,132.34,100
88035466998180,5759,1668,MSFT,125.94,100
88035467000684,5761,1610,MSFT,125.95,100
88035467002884,5763,3174,MSFT,125.96,100
88035467004828,5765,234,MSFT,125.98,100
88035467006516,5767,762,MSFT,125.98,100
88035467009232,5769,4880,MSFT,125.99,100
88035467010796,4159,5770,MSFT,132.57,100
88035467011869,5771,370,MSFT,125.99,100
88035467016112,5773,4878,MSFT,125.99,100
88035467017989,5775,238,MSFT,126.00,100
88035467019827,5777,3744,MSFT,126.01,100
88035467024333,5779,1730,MSFT,126.01,100
88035467026065,5781,1614,MSFT,126.01,100
88035467027703,5783,3202,MSFT,126.01,100
88035467029335,5785,226,MSFT,126.03,100
88035467031091,5787,1736,MSFT,126.05,100
88035467032758,5789,3748,MSFT,126.05,100
88035467033705,4165,5790,MSFT,132.39,100
88035467035107,5791,382,MSFT,126.06,100
88035467036534,2207,5792,MSFT,131.88,100
88035467037566,5793,1660,MSFT,126.06,100
88035467038408,4541,5794,MSFT,131.82,100
88035467039509,5795,3214,MSFT,126.07,100
88035467040465,3941,5796,MSFT,131.31,100
88035467041971,5797,248,MSFT,126.07,100
88035467043276,2205,5798,MSFT,131.04,100
88035467044400,5799,3254,MSFT,126.07,100
88035467045453,4313,5800,MSFT,130.83,100
88035467047054,5801,774,MSFT,126.07,100
88035467052908,3945,5802,MSFT,131.18,100
88035467054598,5803,242,MSFT,126.07,100
